date,open,high,low,close,adj_close,volume
2000-03-09 00:00:00-05:00,16.333332061767578,16.479167938232422,15.625,16.3125,10.479594230651855,23834700
2000-03-10 00:00:00-05:00,16.583332061767578,16.583332061767578,15.8125,15.979166984558105,10.265457153320312,21016500
2000-03-13 00:00:00-05:00,15.416666984558105,15.979166984558105,15.291666984558105,15.895833015441895,10.211913108825684,23183700
2000-03-14 00:00:00-05:00,15.666666984558105,16.270832061767578,15.4375,15.916666984558105,10.225302696228027,29955000
2000-03-15 00:00:00-05:00,15.8125,17.3125,15.520833015441895,17.166667938232422,11.04220199584961,44010000
2000-03-16 00:00:00-05:00,17.4375,18.520832061767578,17.208332061767578,18.208332061767578,11.71224594116211,59148000
2000-03-17 00:00:00-05:00,18.1875,18.75,18.041667938232422,18.583332061767578,11.953459739685059,37911900
2000-03-20 00:00:00-05:00,18.604167938232422,18.604167938232422,17.791667938232422,18.375,11.81945514678955,20307300
2000-03-21 00:00:00-05:00,18.479167938232422,18.875,18.166667938232422,18.875,12.141073226928711,23563800
2000-03-22 00:00:00-05:00,18.833332061767578,18.833332061767578,18.0,18.458332061767578,11.873052597045898,29890500
2000-03-23 00:00:00-05:00,18.125,18.1875,17.833332061767578,18.0,11.578240394592285,21076500
2000-03-24 00:00:00-05:00,18.145832061767578,18.5625,18.0,18.5,11.899855613708496,23858700
2000-03-27 00:00:00-05:00,18.229167938232422,18.5,18.083332061767578,18.479167938232422,11.886462211608887,17324700
2000-03-28 00:00:00-05:00,18.1875,18.645832061767578,18.166667938232422,18.166667938232422,11.68544864654541,17392800
2000-03-29 00:00:00-05:00,18.5,19.791667938232422,18.479167938232422,19.583332061767578,12.596694946289062,40790100
2000-03-30 00:00:00-05:00,19.916667938232422,20.25,19.625,19.666667938232422,12.650298118591309,34712400
2000-03-31 00:00:00-05:00,19.75,19.770832061767578,18.5,18.833332061767578,12.114264488220215,27162000
2000-04-03 00:00:00-04:00,18.875,20.666667938232422,18.875,20.395832061767578,13.11932373046875,35807100
2000-04-04 00:00:00-04:00,20.5625,21.104167938232422,19.166667938232422,20.0,12.864707946777344,41027400
2000-04-05 00:00:00-04:00,19.770832061767578,20.041667938232422,19.1875,19.416667938232422,12.489493370056152,21198000
2000-04-06 00:00:00-04:00,19.708332061767578,20.416667938232422,19.583332061767578,20.375,13.10592269897461,21762600
2000-04-07 00:00:00-04:00,20.416667938232422,20.666667938232422,20.208332061767578,20.5,13.18632698059082,12039300
2000-04-10 00:00:00-04:00,20.5,21.229167938232422,20.333332061767578,21.1875,13.628549575805664,16563000
2000-04-11 00:00:00-04:00,20.958332061767578,21.166667938232422,20.5,21.125,13.58834457397461,16066200
2000-04-12 00:00:00-04:00,21.145832061767578,21.645832061767578,20.6875,20.8125,13.387334823608398,21729900
2000-04-13 00:00:00-04:00,20.770832061767578,20.770832061767578,19.833332061767578,20.020832061767578,12.878114700317383,23653500
2000-04-14 00:00:00-04:00,19.333332061767578,19.645832061767578,18.333332061767578,18.333332061767578,11.792651176452637,28118100
2000-04-17 00:00:00-04:00,18.375,18.791667938232422,17.25,18.0,11.578240394592285,28981500
2000-04-18 00:00:00-04:00,18.0,18.770832061767578,17.708332061767578,17.958332061767578,11.551436424255371,22983600
2000-04-19 00:00:00-04:00,18.041667938232422,18.5,17.916667938232422,18.3125,11.779252052307129,18765900
2000-04-20 00:00:00-04:00,18.375,19.3125,18.375,19.229167938232422,12.368884086608887,18271200
2000-04-24 00:00:00-04:00,19.3125,20.208332061767578,19.166667938232422,19.625,12.623497009277344,16901100
2000-04-25 00:00:00-04:00,19.354167938232422,20.25,19.1875,19.895832061767578,12.797700881958008,18114900
2000-04-26 00:00:00-04:00,20.0625,20.25,19.4375,19.583332061767578,12.596694946289062,15606000
2000-04-27 00:00:00-04:00,19.208332061767578,19.479167938232422,18.833332061767578,19.229167938232422,12.368884086608887,16545000
2000-04-28 00:00:00-04:00,18.9375,19.104167938232422,18.458332061767578,18.458332061767578,11.873052597045898,15037800
2000-05-01 00:00:00-04:00,18.791667938232422,19.604167938232422,18.729167938232422,19.3125,12.422484397888184,15327000
2000-05-02 00:00:00-04:00,19.104167938232422,19.270832061767578,18.895832061767578,19.208332061767578,12.355484008789062,14464500
2000-05-03 00:00:00-04:00,18.083332061767578,18.166667938232422,17.583332061767578,17.8125,11.457629203796387,31371900
2000-05-04 00:00:00-04:00,17.979167938232422,17.979167938232422,16.8125,17.0,10.935005187988281,32300700
2000-05-05 00:00:00-04:00,16.729167938232422,17.625,16.729167938232422,17.104167938232422,11.002009391784668,25920000
2000-05-08 00:00:00-04:00,17.083332061767578,17.458332061767578,16.5,17.458332061767578,11.22982120513916,22878300
2000-05-09 00:00:00-04:00,18.125,18.291667938232422,17.5,17.666667938232422,11.3638277053833,26664600
2000-05-10 00:00:00-04:00,17.8125,19.041667938232422,17.666667938232422,18.895832061767578,12.154472351074219,33735900
2000-05-11 00:00:00-04:00,18.979167938232422,19.020832061767578,18.333332061767578,18.666667938232422,12.007061958312988,18315900
2000-05-12 00:00:00-04:00,18.583332061767578,19.0625,18.4375,18.9375,12.181272506713867,13113000
2000-05-15 00:00:00-04:00,18.75,19.104167938232422,18.5,19.0,12.221475601196289,12816900
2000-05-16 00:00:00-04:00,19.145832061767578,19.6875,19.0625,19.333332061767578,12.435883522033691,19136100
2000-05-17 00:00:00-04:00,18.895832061767578,18.916667938232422,18.479167938232422,18.791667938232422,12.087472915649414,13776900
2000-05-18 00:00:00-04:00,18.75,19.3125,18.729167938232422,19.3125,12.422484397888184,14663700
2000-05-19 00:00:00-04:00,18.708332061767578,19.583332061767578,18.708332061767578,19.020832061767578,12.234877586364746,19073100
2000-05-22 00:00:00-04:00,19.229167938232422,19.229167938232422,18.729167938232422,19.125,12.301878929138184,13884300
2000-05-23 00:00:00-04:00,19.1875,19.458332061767578,18.9375,19.0625,12.261677742004395,12873000
2000-05-24 00:00:00-04:00,18.416667938232422,19.0,17.583332061767578,18.958332061767578,12.19467544555664,31024500
2000-05-25 00:00:00-04:00,18.604167938232422,18.895832061767578,18.020832061767578,18.333332061767578,11.792651176452637,13857600
2000-05-26 00:00:00-04:00,18.083332061767578,18.333332061767578,17.708332061767578,18.0,11.578240394592285,11989200
2000-05-30 00:00:00-04:00,17.6875,18.041667938232422,17.5625,17.791667938232422,11.444233894348145,13058100
2000-05-31 00:00:00-04:00,18.291667938232422,20.0,18.166667938232422,19.208332061767578,12.355484008789062,22976700
2000-06-01 00:00:00-04:00,19.041667938232422,19.229167938232422,18.75,19.0,12.221475601196289,14359200
2000-06-02 00:00:00-04:00,19.625,20.020832061767578,19.354167938232422,19.6875,12.663698196411133,21264300
2000-06-05 00:00:00-04:00,19.770832061767578,19.916667938232422,19.583332061767578,19.770832061767578,12.717302322387695,13081200
2000-06-06 00:00:00-04:00,19.604167938232422,19.604167938232422,19.25,19.416667938232422,12.489493370056152,13320300
2000-06-07 00:00:00-04:00,19.25,19.6875,19.25,19.291667938232422,12.409083366394043,10273800
2000-06-08 00:00:00-04:00,19.270832061767578,19.333332061767578,18.770832061767578,18.958332061767578,12.19467544555664,11979300
2000-06-09 00:00:00-04:00,19.145832061767578,19.333332061767578,17.979167938232422,18.0,11.578240394592285,21849300
2000-06-12 00:00:00-04:00,18.0,18.125,17.270832061767578,17.583332061767578,11.310223579406738,24267600
2000-06-13 00:00:00-04:00,17.354167938232422,18.333332061767578,17.208332061767578,18.333332061767578,11.792651176452637,23135100
2000-06-14 00:00:00-04:00,18.3125,18.5625,18.041667938232422,18.375,11.832364082336426,20060400
2000-06-15 00:00:00-04:00,18.354167938232422,18.729167938232422,18.270832061767578,18.5,11.912851333618164,17046900
2000-06-16 00:00:00-04:00,18.25,18.708332061767578,17.75,17.958332061767578,11.564054489135742,28709100
2000-06-19 00:00:00-04:00,17.895832061767578,18.333332061767578,17.604167938232422,18.125,11.671375274658203,18005100
2000-06-20 00:00:00-04:00,18.083332061767578,18.229167938232422,17.708332061767578,18.166667938232422,11.698209762573242,18191400
2000-06-21 00:00:00-04:00,18.1875,18.1875,17.791667938232422,17.979167938232422,11.577476501464844,12861900
2000-06-22 00:00:00-04:00,17.6875,17.8125,17.291667938232422,17.5,11.268913269042969,17003400
2000-06-23 00:00:00-04:00,17.895832061767578,18.145832061767578,17.625,17.916667938232422,11.537224769592285,18808800
2000-06-26 00:00:00-04:00,18.0625,18.229167938232422,17.916667938232422,17.916667938232422,11.537224769592285,11774100
2000-06-27 00:00:00-04:00,18.041667938232422,19.145832061767578,17.916667938232422,18.9375,12.19456958770752,19663200
2000-06-28 00:00:00-04:00,18.833332061767578,19.0625,18.5625,18.661457061767578,12.016825675964355,14472300
2000-06-29 00:00:00-04:00,18.4375,18.458332061767578,17.854167938232422,18.041667938232422,11.617716789245605,15872700
2000-06-30 00:00:00-04:00,18.041667938232422,19.244792938232422,18.020832061767578,19.208332061767578,12.368978500366211,22866600
2000-07-03 00:00:00-04:00,19.083332061767578,19.125,18.708332061767578,18.958332061767578,12.207991600036621,7731900
2000-07-05 00:00:00-04:00,19.104167938232422,19.3125,18.854167938232422,19.0,12.234822273254395,15419400
2000-07-06 00:00:00-04:00,19.3125,19.479167938232422,18.9375,19.166667938232422,12.342143058776855,17273400
2000-07-07 00:00:00-04:00,19.3125,20.6875,19.104167938232422,20.520832061767578,13.21414566040039,31540200
2000-07-10 00:00:00-04:00,20.458332061767578,20.979167938232422,20.229167938232422,20.416667938232422,13.147067070007324,24701100
2000-07-11 00:00:00-04:00,20.354167938232422,20.916667938232422,20.270832061767578,20.666667938232422,13.308049201965332,17692800
2000-07-12 00:00:00-04:00,20.6875,20.729167938232422,20.208332061767578,20.333332061767578,13.093409538269043,17500800
2000-07-13 00:00:00-04:00,20.166667938232422,20.395832061767578,19.708332061767578,19.708332061767578,12.690945625305176,12907800
2000-07-14 00:00:00-04:00,19.9375,20.3125,19.791667938232422,19.833332061767578,12.771435737609863,12552300
2000-07-17 00:00:00-04:00,20.104167938232422,20.416667938232422,19.875,20.239582061767578,13.033037185668945,13832100
2000-07-18 00:00:00-04:00,20.3125,20.375,19.916667938232422,20.020832061767578,12.89217758178711,10776300
2000-07-19 00:00:00-04:00,20.0625,20.166667938232422,19.791667938232422,20.0,12.87875747680664,11209200
2000-07-20 00:00:00-04:00,19.979167938232422,20.270832061767578,19.854167938232422,20.0,12.87875747680664,14960400
2000-07-21 00:00:00-04:00,20.104167938232422,20.166667938232422,19.75,19.895832061767578,12.811678886413574,11733000
2000-07-24 00:00:00-04:00,19.666667938232422,19.729167938232422,19.0625,19.145832061767578,12.328723907470703,15137400
2000-07-25 00:00:00-04:00,19.166667938232422,19.770832061767578,19.104167938232422,19.729167938232422,12.704360008239746,12366000
2000-07-26 00:00:00-04:00,19.395832061767578,20.041667938232422,19.395832061767578,19.583332061767578,12.610452651977539,21966300
2000-07-27 00:00:00-04:00,19.791667938232422,20.104167938232422,19.666667938232422,20.020832061767578,12.89217758178711,14234400
2000-07-28 00:00:00-04:00,19.9375,19.979167938232422,19.083332061767578,19.5625,12.59703540802002,15742800
2000-07-31 00:00:00-04:00,19.625,19.625,18.083332061767578,18.416667938232422,11.8591890335083,22602900
2000-08-01 00:00:00-04:00,18.0,18.3125,17.666667938232422,18.166667938232422,11.698209762573242,27165900
2000-08-02 00:00:00-04:00,18.166667938232422,18.354167938232422,17.9375,18.020832061767578,11.604300498962402,20204400
2000-08-03 00:00:00-04:00,18.833332061767578,18.833332061767578,17.8125,17.958332061767578,11.564054489135742,24687300
2000-08-04 00:00:00-04:00,18.020832061767578,18.020832061767578,17.583332061767578,17.645832061767578,11.362824440002441,17527200
2000-08-07 00:00:00-04:00,17.708332061767578,18.645832061767578,17.666667938232422,18.375,11.832364082336426,16815600
2000-08-08 00:00:00-04:00,18.8125,19.208332061767578,18.354167938232422,19.208332061767578,12.368978500366211,17579400
2000-08-09 00:00:00-04:00,18.020832061767578,18.25,17.645832061767578,17.875,11.510395050048828,53252100
2000-08-10 00:00:00-04:00,17.708332061767578,17.75,16.895832061767578,17.0,10.946944236755371,37141800
2000-08-11 00:00:00-04:00,17.145832061767578,17.458332061767578,17.041667938232422,17.375,11.188419342041016,22602300
2000-08-14 00:00:00-04:00,17.416667938232422,17.6875,17.375,17.625,11.349409103393555,18098400
2000-08-15 00:00:00-04:00,17.291667938232422,17.520832061767578,17.083332061767578,17.1875,11.067682266235352,23859000
2000-08-16 00:00:00-04:00,16.916667938232422,16.958332061767578,16.25,16.645832061767578,10.718886375427246,41433000
2000-08-17 00:00:00-04:00,16.520832061767578,16.8125,16.208332061767578,16.666667938232422,10.732301712036133,20399400
2000-08-18 00:00:00-04:00,16.5625,16.958332061767578,16.520832061767578,16.958332061767578,10.920113563537598,22047900
2000-08-21 00:00:00-04:00,16.416667938232422,16.583332061767578,15.708333015441895,16.333332061767578,10.517656326293945,42446100
2000-08-22 00:00:00-04:00,16.333332061767578,16.666667938232422,16.1875,16.375,10.544482231140137,22832700
2000-08-23 00:00:00-04:00,16.583332061767578,16.729167938232422,16.354167938232422,16.375,10.544482231140137,20627100
2000-08-24 00:00:00-04:00,16.583332061767578,16.708332061767578,16.333332061767578,16.479167938232422,10.611562728881836,14901900
2000-08-25 00:00:00-04:00,16.541667938232422,16.833332061767578,16.416667938232422,16.833332061767578,10.839618682861328,14631300
2000-08-28 00:00:00-04:00,16.6875,16.875,16.208332061767578,16.5,10.624979019165039,21009600
2000-08-29 00:00:00-04:00,16.5,16.645832061767578,16.291667938232422,16.479167938232422,10.611562728881836,16995300
2000-08-30 00:00:00-04:00,16.291667938232422,16.333332061767578,16.0,16.145832061767578,10.396920204162598,24466500
2000-08-31 00:00:00-04:00,16.104167938232422,16.25,15.708333015441895,15.875,10.222516059875488,36708600
2000-09-01 00:00:00-04:00,15.854166984558105,16.375,15.791666984558105,16.25,10.463990211486816,22984500
2000-09-05 00:00:00-04:00,16.3125,16.729167938232422,16.270832061767578,16.583332061767578,10.678638458251953,24093000
2000-09-06 00:00:00-04:00,16.75,17.041667938232422,16.625,16.666667938232422,10.732301712036133,24931200
2000-09-07 00:00:00-04:00,17.0625,17.354167938232422,16.833332061767578,17.0,10.946944236755371,25201800
2000-09-08 00:00:00-04:00,17.166667938232422,17.541667938232422,17.0,17.375,11.188419342041016,22141800
2000-09-11 00:00:00-04:00,17.583332061767578,18.25,17.5625,18.125,11.671375274658203,29533800
2000-09-12 00:00:00-04:00,17.854167938232422,18.208332061767578,17.645832061767578,18.0,11.590886116027832,19053300
2000-09-13 00:00:00-04:00,18.083332061767578,18.145832061767578,17.666667938232422,17.958332061767578,11.576916694641113,14944800
2000-09-14 00:00:00-04:00,17.875,17.875,17.291667938232422,17.5,11.281453132629395,14134800
2000-09-15 00:00:00-04:00,17.4375,17.645832061767578,17.145832061767578,17.333332061767578,11.174004554748535,24327300
2000-09-18 00:00:00-04:00,17.0,17.5625,16.875,17.041667938232422,10.985982894897461,15634800
2000-09-19 00:00:00-04:00,16.875,16.958332061767578,16.416667938232422,16.625,10.717382431030273,25721100
2000-09-20 00:00:00-04:00,16.645832061767578,16.666667938232422,16.020832061767578,16.166667938232422,10.42190933227539,29648100
2000-09-21 00:00:00-04:00,16.229167938232422,17.125,16.208332061767578,16.666667938232422,10.744237899780273,25936500
2000-09-22 00:00:00-04:00,17.3125,17.3125,16.520832061767578,16.833332061767578,10.851677894592285,20178900
2000-09-25 00:00:00-04:00,16.875,16.895832061767578,16.3125,16.333332061767578,10.5293550491333,16398000
2000-09-26 00:00:00-04:00,16.479167938232422,16.479167938232422,15.625,15.791666984558105,10.180164337158203,28227300
2000-09-27 00:00:00-04:00,15.875,16.125,15.708333015441895,16.041667938232422,10.341329574584961,22748400
2000-09-28 00:00:00-04:00,16.145832061767578,16.625,16.0,16.1875,10.43533706665039,24413400
2000-09-29 00:00:00-04:00,16.166667938232422,16.5,16.0,16.041667938232422,10.341329574584961,22598700
2000-10-02 00:00:00-04:00,16.0625,16.208332061767578,15.145833015441895,15.416666984558105,9.938423156738281,33523800
2000-10-03 00:00:00-04:00,15.395833015441895,15.458333015441895,14.708333015441895,15.270833015441895,9.84440803527832,49645200
2000-10-04 00:00:00-04:00,15.229166984558105,15.958333015441895,15.166666984558105,15.375,9.911558151245117,33255600
2000-10-05 00:00:00-04:00,15.458333015441895,15.583333015441895,15.25,15.354166984558105,9.898130416870117,26197500
2000-10-06 00:00:00-04:00,15.291666984558105,15.291666984558105,14.875,15.166666984558105,9.777253150939941,33481500
2000-10-09 00:00:00-04:00,15.229166984558105,15.479166984558105,15.041666984558105,15.041666984558105,9.696674346923828,18101400
2000-10-10 00:00:00-04:00,15.3125,15.5625,15.125,15.458333015441895,9.965280532836914,20049600
2000-10-11 00:00:00-04:00,15.375,15.458333015441895,14.958333015441895,15.104166984558105,9.73696517944336,25172700
2000-10-12 00:00:00-04:00,14.0,14.895833015441895,13.8125,14.708333015441895,9.48178768157959,58319700
2000-10-13 00:00:00-04:00,14.541666984558105,15.041666984558105,14.541666984558105,15.0,9.669814109802246,28074600
2000-10-16 00:00:00-04:00,15.083333015441895,15.895833015441895,15.0625,15.770833015441895,10.166731834411621,21294900
2000-10-17 00:00:00-04:00,15.854166984558105,15.979166984558105,15.229166984558105,15.333333015441895,9.884697914123535,18806700
2000-10-18 00:00:00-04:00,15.3125,15.666666984558105,14.958333015441895,15.583333015441895,10.045866012573242,18445200
2000-10-19 00:00:00-04:00,15.520833015441895,15.979166984558105,15.375,15.9375,10.274176597595215,18908700
2000-10-20 00:00:00-04:00,15.625,15.770833015441895,15.354166984558105,15.520833015441895,10.005569458007812,21459600
2000-10-23 00:00:00-04:00,15.520833015441895,15.9375,15.1875,15.770833015441895,10.166731834411621,18093900
2000-10-24 00:00:00-04:00,15.854166984558105,16.166667938232422,15.75,16.125,10.395052909851074,17741400
2000-10-25 00:00:00-04:00,16.145832061767578,16.145832061767578,15.208333015441895,15.3125,9.87126636505127,25172100
2000-10-26 00:00:00-04:00,15.291666984558105,15.3125,14.458333015441895,14.479166984558105,9.33405590057373,44886300
2000-10-27 00:00:00-04:00,14.479166984558105,14.708333015441895,14.416666984558105,14.416666984558105,9.293770790100098,37664400
2000-10-30 00:00:00-05:00,14.458333015441895,14.645833015441895,14.375,14.583333015441895,9.40120792388916,39616800
2000-10-31 00:00:00-05:00,14.729166984558105,15.270833015441895,14.666666984558105,15.125,9.750396728515625,44089800
2000-11-01 00:00:00-05:00,15.5,16.020832061767578,15.375,15.5625,10.032428741455078,69816600
2000-11-02 00:00:00-05:00,15.333333015441895,16.666667938232422,15.166666984558105,16.145832061767578,10.408478736877441,62551500
2000-11-03 00:00:00-05:00,16.145832061767578,16.375,15.604166984558105,15.791666984558105,10.180164337158203,24775500
2000-11-06 00:00:00-05:00,16.104167938232422,16.458332061767578,15.6875,16.333332061767578,10.5293550491333,21829500
2000-11-07 00:00:00-05:00,16.333332061767578,16.666667938232422,16.0,16.3125,10.515922546386719,21412500
2000-11-08 00:00:00-05:00,16.333332061767578,16.958332061767578,16.208332061767578,16.25,10.475630760192871,22868700
2000-11-09 00:00:00-05:00,16.020832061767578,16.041667938232422,15.395833015441895,15.708333015441895,10.126441955566406,24182400
2000-11-10 00:00:00-05:00,15.0,15.0,14.395833015441895,14.5625,9.387777328491211,44743800
2000-11-13 00:00:00-05:00,14.333333015441895,15.145833015441895,14.1875,15.104166984558105,9.73696517944336,32979000
2000-11-14 00:00:00-05:00,15.75,16.145832061767578,15.583333015441895,15.625,10.072722434997559,25599600
2000-11-15 00:00:00-05:00,15.541666984558105,16.458332061767578,15.458333015441895,16.333332061767578,10.5293550491333,25938600
2000-11-16 00:00:00-05:00,16.25,16.395832061767578,16.041667938232422,16.083332061767578,10.368192672729492,16589100
2000-11-17 00:00:00-05:00,16.166667938232422,16.520832061767578,15.875,16.1875,10.43533706665039,18420600
2000-11-20 00:00:00-05:00,16.208332061767578,16.208332061767578,15.854166984558105,15.958333015441895,10.28760814666748,13137300
2000-11-21 00:00:00-05:00,16.041667938232422,16.166667938232422,15.5,15.708333015441895,10.126441955566406,13167000
2000-11-22 00:00:00-05:00,15.729166984558105,15.770833015441895,15.291666984558105,15.291666984558105,9.857836723327637,14837700
2000-11-24 00:00:00-05:00,15.3125,15.395833015441895,14.895833015441895,15.0625,9.710103988647461,10447500
2000-11-27 00:00:00-05:00,15.645833015441895,16.604167938232422,15.625,16.4375,10.596502304077148,31951200
2000-11-28 00:00:00-05:00,16.25,16.958332061767578,16.020832061767578,16.333332061767578,10.5293550491333,29361300
2000-11-29 00:00:00-05:00,16.416667938232422,17.291667938232422,16.395832061767578,17.291667938232422,11.147148132324219,29709000
2000-11-30 00:00:00-05:00,17.166667938232422,17.395832061767578,16.791667938232422,17.395832061767578,11.2142972946167,34821300
2000-12-01 00:00:00-05:00,17.541667938232422,17.583332061767578,16.895832061767578,17.0625,10.999414443969727,32171100
2000-12-04 00:00:00-05:00,16.979167938232422,17.9375,16.791667938232422,17.9375,11.563486099243164,40212300
2000-12-05 00:00:00-05:00,17.9375,18.4375,17.75,18.416667938232422,11.872384071350098,31141800
2000-12-06 00:00:00-05:00,18.208332061767578,18.625,17.770832061767578,18.270832061767578,11.778371810913086,32109300
2000-12-07 00:00:00-05:00,18.354167938232422,18.645832061767578,18.1875,18.333332061767578,11.818659782409668,22938600
2000-12-08 00:00:00-05:00,18.354167938232422,18.458332061767578,17.916667938232422,18.145832061767578,11.697793006896973,20631000
2000-12-11 00:00:00-05:00,17.875,17.9375,16.9375,17.125,11.039704322814941,34788300
2000-12-12 00:00:00-05:00,16.833332061767578,17.375,16.604167938232422,17.291667938232422,11.147148132324219,25034400
2000-12-13 00:00:00-05:00,17.3125,17.583332061767578,16.6875,16.770832061767578,10.811384201049805,19675500
2000-12-14 00:00:00-05:00,16.770832061767578,17.104167938232422,16.645832061767578,17.020832061767578,10.972552299499512,21738600
2000-12-15 00:00:00-05:00,16.5,16.958332061767578,16.5,16.625,10.717382431030273,39428100
2000-12-18 00:00:00-05:00,16.833332061767578,17.0625,16.395832061767578,16.854167938232422,10.865111351013184,20894400
2000-12-19 00:00:00-05:00,16.875,17.083332061767578,15.875,16.0,10.314469337463379,27385500
2000-12-20 00:00:00-05:00,16.0,16.583332061767578,15.645833015441895,16.3125,10.529086112976074,24849600
2000-12-21 00:00:00-05:00,16.5,17.416667938232422,16.4375,17.25,11.134204864501953,28140600
2000-12-22 00:00:00-05:00,17.25,17.583332061767578,16.958332061767578,17.5,11.295571327209473,22452600
2000-12-26 00:00:00-05:00,17.416667938232422,17.5,16.333332061767578,16.875,10.892159461975098,18063000
